CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17
1.0,-3.4715611934661865,-4.554943084716797,-21.171791076660156,-19.097253799438477,0.0,0.0,0.0,-0.0,0.43298229575157166,0.9051490426063538,0.033874426037073135,3.3877201080322266,-0.946120023727417,-1.434440016746521,0.0,513326.0
1.0,23.784317016601562,20.03989601135254,-67.7345199584961,-59.82658004760742,0.0,0.0,0.0,-0.0,0.43298229575157166,0.9051490426063538,0.033874426037073135,3.3877201080322266,-0.946120023727417,-1.434440016746521,0.0,513327.0
1.0,36.4428596496582,34.43292236328125,-79.49591827392578,-70.1641616821289,0.0,0.0,0.0,-0.0,0.43298229575157166,0.9051490426063538,0.033874426037073135,3.3877201080322266,-0.946120023727417,-1.434440016746521,0.0,513328.0
1.0,27.761999130249023,30.55535125732422,-48.95917510986328,-43.64476776123047,0.0,0.0,0.0,-0.0,0.43298229575157166,0.9051490426063538,0.033874426037073135,3.3877201080322266,-0.946120023727417,-1.434440016746521,0.0,513329.0
1.0,2.9213757514953613,10.415547370910645,7.640800476074219,5.842666149139404,0.0,0.0,0.0,-0.0,0.43298229575157166,0.9051490426063538,0.033874426037073135,3.3877201080322266,-0.946120023727417,-1.434440016746521,0.0,513330.0
1.0,-23.952882766723633,-15.398953437805176,59.81999206542969,52.08415985107422,0.0,0.0,0.0,-0.0,0.43298229575157166,0.9051490426063538,0.033874426037073135,3.3877201080322266,-0.946120023727417,-1.434440016746521,0.0,513331.0
1.0,-37.35369873046875,-33.31413650512695,80.06522369384766,70.84114837646484,0.0,0.0,0.0,-0.0,0.43109020590782166,0.9035010933876038,0.033874426037073135,3.4792799949645996,-0.4120199978351593,-0.366239994764328,0.0,513332.0
1.0,-28.91893196105957,-33.626853942871094,58.2817268371582,52.37154006958008,0.0,0.0,0.0,-0.0,0.43109020590782166,0.9035010933876038,0.033874426037073135,3.4792799949645996,-0.4120199978351593,-0.366239994764328,0.0,513333.0
1.0,-3.298065423965454,-15.716955184936523,5.866713523864746,5.954685688018799,0.0,0.0,0.0,-0.0,0.43109020590782166,0.9035010933876038,0.033874426037073135,3.4792799949645996,-0.4120199978351593,-0.366239994764328,0.0,513334.0
1.0,24.054481506347656,11.336359977722168,-50.631778717041016,-44.88222885131836,0.0,0.0,0.0,-0.0,0.43109020590782166,0.9035010933876038,0.033874426037073135,3.4792799949645996,-0.4120199978351593,-0.366239994764328,0.0,513335.0
1.0,37.056182861328125,32.93484878540039,-81.17948150634766,-72.857421875,0.0,0.0,0.0,-0.0,0.43109020590782166,0.9035010933876038,0.033874426037073135,3.4792799949645996,-0.4120199978351593,-0.366239994764328,0.0,513336.0
1.0,29.49778175354004,36.91361999511719,-67.80105590820312,-61.32426452636719,0.0,0.0,0.0,-0.0,0.43109020590782166,0.9035010933876038,0.033874426037073135,3.4792799949645996,-0.4120199978351593,-0.366239994764328,0.0,513337.0
1.0,7.383758544921875,20.875951766967773,-16.827058792114258,-15.670454025268555,0.0,0.0,0.0,-0.0,0.43109020590782166,0.9035010933876038,0.033874426037073135,3.4792799949645996,-0.4120199978351593,-0.366239994764328,0.0,513338.0
1.0,-16.864351272583008,-6.794007301330566,44.020565032958984,39.18844223022461,0.0,0.0,0.0,-0.0,0.43109020590782166,0.9035010933876038,0.033874426037073135,3.4792799949645996,-0.4120199978351593,-0.366239994764328,0.0,513339.0
1.0,-31.375463485717773,-31.59781265258789,81.51991271972656,73.28897094726562,0.0,0.0,0.0,-0.0,0.43109020590782166,0.9035010933876038,0.033874426037073135,3.4792799949645996,-0.4120199978351593,-0.366239994764328,0.0,513340.0
1.0,-29.816112518310547,-40.166229248046875,75.25936889648438,68.14334869384766,0.0,0.0,0.0,-0.0,0.43109020590782166,0.9035010933876038,0.033874426037073135,3.4792799949645996,-0.4120199978351593,-0.366239994764328,0.0,513341.0
1.0,-13.208457946777344,-27.605253219604492,29.16253662109375,27.101634979248047,0.0,0.0,0.0,-0.0,0.43157848715782166,0.9015479683876038,0.03472891449928284,3.9523398876190186,-0.015259999781847,-0.045779999345541,0.0,513342.0
1.0,11.28283405303955,-0.4950180947780609,-31.051626205444336,-26.92323875427246,0.0,0.0,0.0,-0.0,0.43157848715782166,0.9015479683876038,0.03472891449928284,3.9523398876190186,-0.015259999781847,-0.045779999345541,0.0,513343.0
1.0,31.868732452392578,26.69962501525879,-72.3984146118164,-64.40904235839844,0.0,0.0,0.0,-0.0,0.43157848715782166,0.9015479683876038,0.03472891449928284,3.9523398876190186,-0.015259999781847,-0.045779999345541,0.0,513344.0
1.0,36.22999954223633,39.60560989379883,-73.51905822753906,-66.06837463378906,0.0,0.0,0.0,-0.0,0.43157848715782166,0.9015479683876038,0.03472891449928284,3.9523398876190186,-0.015259999781847,-0.045779999345541,0.0,513345.0
1.0,19.66545867919922,31.742631912231445,-36.7567024230957,-33.866432189941406,0.0,0.0,0.0,-0.0,0.43157848715782166,0.9015479683876038,0.03472891449928284,3.9523398876190186,-0.015259999781847,-0.045779999345541,0.0,513346.0
1.0,-9.946866035461426,7.585289478302002,16.402530670166016,13.148578643798828,0.0,0.0,0.0,-0.0,0.43157848715782166,0.9015479683876038,0.03472891449928284,3.9523398876190186,-0.015259999781847,-0.045779999345541,0.0,513347.0
1.0,-35.79973220825195,-20.001882553100586,58.740020751953125,51.02850341796875,0.0,0.0,0.0,-0.0,0.43157848715782166,0.9015479683876038,0.03472891449928284,3.9523398876190186,-0.015259999781847,-0.045779999345541,0.0,513348.0
1.0,-42.4719352722168,-36.27173614501953,68.76648712158203,60.87163162231445,0.0,0.0,0.0,-0.0,0.43157848715782166,0.9015479683876038,0.03472891449928284,3.9523398876190186,-0.015259999781847,-0.045779999345541,0.0,513349.0
1.0,-26.145793914794922,-32.55650329589844,40.677337646484375,37.27031326293945,0.0,0.0,0.0,-0.0,0.43157848715782166,0.9015479683876038,0.03472891449928284,3.9523398876190186,-0.015259999781847,-0.045779999345541,0.0,513350.0
1.0,4.055227279663086,-11.130285263061523,-10.461230278015137,-7.306106090545654,0.0,0.0,0.0,-0.0,0.43157848715782166,0.9015479683876038,0.03472891449928284,3.9523398876190186,-0.015259999781847,-0.045779999345541,0.0,513351.0
1.0,32.53319549560547,16.066232681274414,-55.47846603393555,-47.826316833496094,0.0,0.0,0.0,-0.0,0.43188366293907166,0.9009986519813538,0.03668203577399254,5.310480117797852,0.3052000105381012,0.015259999781847,0.0,513352.0
1.0,44.381431579589844,33.97800064086914,-68.35094451904297,-60.82684326171875,0.0,0.0,0.0,-0.0,0.43188366293907166,0.9009986519813538,0.03668203577399254,5.310480117797852,0.3052000105381012,0.015259999781847,0.0,513353.0
1.0,32.709251403808594,33.178138732910156,-42.49793243408203,-39.08103561401367,0.0,0.0,0.0,-0.0,0.43188366293907166,0.9009986519813538,0.03668203577399254,5.310480117797852,0.3052000105381012,0.015259999781847,0.0,513354.0
1.0,3.1552164554595947,14.823256492614746,6.386748313903809,4.440976619720459,0.0,0.0,0.0,-0.0,0.43188366293907166,0.9009986519813538,0.03668203577399254,5.310480117797852,0.3052000105381012,0.015259999781847,0.0,513355.0
1.0,-28.801237106323242,-11.218361854553223,51.276458740234375,45.40245819091797,0.0,0.0,0.0,-0.0,0.43188366293907166,0.9009986519813538,0.03668203577399254,5.310480117797852,0.3052000105381012,0.015259999781847,0.0,513356.0
1.0,-45.68680953979492,-31.468658447265625,68.41100311279297,61.548561096191406,0.0,0.0,0.0,-0.0,0.43188366293907166,0.9009986519813538,0.03668203577399254,5.310480117797852,0.3052000105381012,0.015259999781847,0.0,513357.0
