CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17
1.0,191.5598907470703,10.893301010131836,-227.74009704589844,-102.1502914428711,0.0,0.0,0.0,0.0,0.3972768187522888,0.9052711129188538,0.05450425669550896,-4.578000068664551,-4.471179962158203,13.489839553833008,0.0,518327.0
1.0,89.16297149658203,33.42588424682617,-227.5306396484375,-151.4485321044922,0.0,0.0,0.0,0.0,0.3972768187522888,0.9052711129188538,0.05450425669550896,-4.578000068664551,-4.471179962158203,13.489839553833008,0.0,518328.0
1.0,-48.223915100097656,36.903472900390625,-126.69600677490234,-128.2765655517578,0.0,0.0,0.0,0.0,0.3972768187522888,0.9052711129188538,0.05450425669550896,-4.578000068664551,-4.471179962158203,13.489839553833008,0.0,518329.0
1.0,-146.63995361328125,20.73739242553711,36.98468017578125,-39.49983215332031,0.0,0.0,0.0,0.0,0.3972768187522888,0.9052711129188538,0.05450425669550896,-4.578000068664551,-4.471179962158203,13.489839553833008,0.0,518330.0
1.0,-159.3784637451172,-5.842624187469482,187.7113800048828,62.78357696533203,0.0,0.0,0.0,-0.0,0.3972768187522888,0.9052711129188538,0.05450425669550896,-4.578000068664551,-4.471179962158203,13.489839553833008,0.0,518331.0
1.0,-95.0075912475586,-29.3969783782959,243.4690704345703,118.41398620605469,0.0,0.0,0.0,-0.0,0.3759145736694336,0.8527809977531433,0.030578535050153732,19.33441925048828,-3.9828600883483887,4.7153401374816895,0.0,518332.0
1.0,0.3209267556667328,-37.74787139892578,172.50584411621094,106.13789367675781,0.0,0.0,0.0,-0.0,0.3759145736694336,0.8527809977531433,0.030578535050153732,19.33441925048828,-3.9828600883483887,4.7153401374816895,0.0,518333.0
1.0,77.1466293334961,-25.57626724243164,25.392799377441406,52.815284729003906,0.0,0.0,0.0,-0.0,0.3759145736694336,0.8527809977531433,0.030578535050153732,19.33441925048828,-3.9828600883483887,4.7153401374816895,0.0,518334.0
1.0,98.88793182373047,1.473958134651184,-103.59855651855469,-7.671215534210205,0.0,0.0,0.0,-0.0,0.3759145736694336,0.8527809977531433,0.030578535050153732,19.33441925048828,-3.9828600883483887,4.7153401374816895,0.0,518335.0
1.0,56.45942687988281,28.380338668823242,-149.00685119628906,-59.982696533203125,0.0,0.0,0.0,-0.0,0.3759145736694336,0.8527809977531433,0.030578535050153732,19.33441925048828,-3.9828600883483887,4.7153401374816895,0.0,518336.0
1.0,-18.788009643554688,39.65375900268555,-106.5007095336914,-87.29034423828125,0.0,0.0,0.0,-0.0,0.3759145736694336,0.8527809977531433,0.030578535050153732,19.33441925048828,-3.9828600883483887,4.7153401374816895,0.0,518337.0
1.0,-77.29517364501953,29.16652488708496,-17.108991622924805,-70.00261688232422,0.0,0.0,0.0,-0.0,0.3759145736694336,0.8527809977531433,0.030578535050153732,19.33441925048828,-3.9828600883483887,4.7153401374816895,0.0,518338.0
1.0,-91.5839614868164,2.5502030849456787,62.97533416748047,-15.168686866760254,0.0,0.0,0.0,-0.0,0.3759145736694336,0.8527809977531433,0.030578535050153732,19.33441925048828,-3.9828600883483887,4.7153401374816895,0.0,518339.0
1.0,-63.32693862915039,-26.514360427856445,90.7055892944336,43.734893798828125,0.0,0.0,0.0,-0.0,0.3759145736694336,0.8527809977531433,0.030578535050153732,19.33441925048828,-3.9828600883483887,4.7153401374816895,0.0,518340.0
1.0,-8.3020658493042,-42.21354293823242,58.79993438720703,77.4041748046875,0.0,0.0,0.0,-0.0,0.3759145736694336,0.8527809977531433,0.030578535050153732,19.33441925048828,-3.9828600883483887,4.7153401374816895,0.0,518341.0
1.0,48.27534866333008,-35.034732818603516,-8.718585014343262,73.92546844482422,0.0,0.0,0.0,-0.0,0.40667620301246643,0.8779884576797485,-0.002380365040153265,26.903379440307617,3.113039970397949,4.242280006408691,0.0,518342.0
1.0,79.4771957397461,-8.368016242980957,-83.9508056640625,33.71113204956055,0.0,0.0,0.0,-0.0,0.40667620301246643,0.8779884576797485,-0.002380365040153265,26.903379440307617,3.113039970397949,4.242280006408691,0.0,518343.0
1.0,73.45795440673828,23.180381774902344,-136.5006103515625,-28.700347900390625,0.0,0.0,0.0,-0.0,0.40667620301246643,0.8779884576797485,-0.002380365040153265,26.903379440307617,3.113039970397949,4.242280006408691,0.0,518344.0
1.0,41.83441162109375,42.588539123535156,-123.59795379638672,-83.52666473388672,0.0,0.0,0.0,-0.0,0.40667620301246643,0.8779884576797485,-0.002380365040153265,26.903379440307617,3.113039970397949,4.242280006408691,0.0,518345.0
